,StockCode,sold_times,customer_count,return_rate,quantity_real,sales_total,unit_price,cluster
2847,84859,61,33,0.0,235,1398.25,5.95,2
2853,84875,23,21,0.0,176,660.0,3.75,2
2854,84876,33,26,0.0,325,1218.75,3.75,2
2855,84877,21,16,0.0,225,843.75,3.75,2
2856,84879,1353,666,0.14122216011062402,33941,57360.29,1.69,1
2857,84880,65,50,3.0100334448160537,290,1435.5,4.95,2
2860,84884,63,51,0.36231884057971014,275,1086.25,3.95,2
2866,84912,86,41,0.0,251,941.25,3.75,2
2867,84913,29,21,0.0,103,478.95000000000005,4.65,2
2868,84915,11,8,0.0,199,1184.05,5.95,2
2869,84916,18,17,0.0,212,1261.4,5.95,2
2870,84917,14,13,0.0,170,212.5,1.25,2
2877,84926,115,63,0.920951650038373,2582,3227.5,1.25,2
2878,84927,76,48,2.3696682464454977,412,865.2,2.1,2
2879,84929,62,57,0.8467023172905526,2225,1223.75,0.55,2
2880,84931,47,28,1.4084507042253522,210,535.5,2.55,2
2881,84944,72,62,10.301953818827709,505,2146.25,4.25,2
2882,84945,289,199,1.0441683199331733,9477,8055.45,0.85,0
2883,84946,646,404,2.0122374314009965,15534,19417.5,1.25,1
2884,84947,260,168,0.39195192056441075,7624,8081.4400000000005,1.06,0
2885,84949,237,159,5.761604851877769,4040,6666.0,1.65,0
2886,84950,83,64,0.3057169061449098,3261,1793.5500000000002,0.55,2
2887,84951,61,34,3.598200899550225,643,1639.6499999999999,2.55,2
2888,84952,29,17,0.9287925696594427,320,400.0,1.25,2
2890,84968,176,67,3.2327586206896552,449,5724.75,12.75,2
2891,84969,71,48,0.684931506849315,290,1232.5,4.25,2
2892,84970,730,363,0.27084400849132567,13624,8719.36,0.64,1
2893,84971,110,68,0.06357279084551812,1572,1336.2,0.85,2
2896,84976,27,25,2.8747433264887063,473,799.37,1.69,2
2897,84978,558,300,1.6169500975745748,10587,13233.75,1.25,1
2900,84987,237,199,0.5136986301369862,2905,4212.25,1.45,0
2901,84988,304,207,0.3302006604013208,3924,5689.8,1.45,0
2904,84991,655,409,0.8551881413911061,17390,9564.5,0.55,1
2905,84992,495,318,1.0134871754892023,12697,6983.35,0.55,1
2906,84993,46,32,0.0,334,140.28,0.42,2
2907,84997,1264,321,0.39474579731845094,14635,54881.25,3.75,1
2910,85014,551,264,0.2753872633390706,2897,17237.15,5.95,0
2911,85015,109,99,0.0,2100,5355.0,2.55,2
2912,85016,25,22,0.0,522,1331.1,2.55,2
2913,85017,89,73,1.1976047904191618,990,841.5,0.85,2
2915,85019,60,37,1.1320754716981132,1048,4454.0,4.25,2
2918,85024,20,16,0.49019607843137253,203,334.95,1.65,2
2919,85025,49,41,0.3289473684210526,606,999.9,1.65,2
2925,85032,322,162,0.9198926791874281,2585,5428.5,2.1,0
2926,85034,278,153,0.6094906399651719,2283,9702.75,4.25,0
2927,85035,228,124,0.3146303093864709,1901,8079.25,4.25,0
2928,85036,177,103,15.661707126076744,1077,4577.25,4.25,2
2929,85038,109,70,0.0,888,1500.72,1.69,2
2930,85039,99,55,0.08741258741258741,1143,1885.9499999999998,1.65,2
2931,85040,160,85,2.1668472372697725,903,1489.9499999999998,1.6499999999999997,2
2934,85048,205,161,3.0944625407166124,1190,9460.5,7.95,0
2935,85049,1305,425,0.4289600334798075,9517,11896.25,1.25,1
2936,85053,219,148,1.9957234497505347,1375,2887.5,2.1,0
2937,85054,88,66,0.7285974499089253,545,1607.75,2.95,2
2939,85059,79,62,2.7777777777777777,280,1050.0,3.75,2
2940,85061,110,74,0.36997885835095135,1885,1602.25,0.85,2
2941,85062,131,97,0.2982848620432513,1337,2206.0499999999997,1.6499999999999997,2
2942,85064,23,20,0.975609756097561,203,1106.3500000000001,5.450000000000001,2
2943,85066,437,284,2.420382165605096,1532,19533.0,12.75,0
2945,85071,316,126,4.929577464788732,2970,1128.6,0.37999999999999995,0
2946,85078,65,46,0.0,1746,1134.9,0.65,2
2950,85088,21,18,1.0638297872340425,186,390.6,2.1,2
2953,85093,21,20,0.0,451,563.75,1.25,2
2954,85094,29,28,0.0,499,623.75,1.25,2
2957,85099,2851,758,2.1986332820138834,72418,141215.1,1.9500000000000002,1
2959,85104,12,11,1.6483516483516485,179,528.0500000000001,2.95,2
2960,85106,9,9,0.0,528,1346.3999999999999,2.55,2
2961,85107,26,20,0.0,193,492.15,2.55,2
2963,85111,51,39,0.0,1393,1741.25,1.25,2
2964,85114,147,56,0.14245014245014245,1402,2313.2999999999997,1.65,2
2965,85116,38,30,4.322766570605188,664,1394.4,2.1,2
2966,85118,6,5,9.15492957746479,129,161.25,1.25,2
2967,85123,1964,850,7.166096604655042,33384,85129.2,2.55,1
2968,85124,60,31,3.614457831325301,160,408.0,2.55,2
2969,85125,18,14,0.0,127,628.65,4.95,2
2971,85129,60,24,0.0,321,401.25,1.25,2
2972,85130,149,76,0.0,1906,3144.8999999999996,1.65,2
2973,85131,59,23,1.673101673101673,764,955.0,1.25,2
2974,85132,238,113,0.29535864978902954,2363,23511.85,9.95,0
2975,85135,83,58,1.5625,126,1001.7,7.95,2
2977,85141,38,32,7.563025210084033,110,1182.5,10.75,2
2978,85144,42,38,0.0,220,1595.0,7.25,2
2981,85150,349,192,0.13164823591363875,3793,9672.15,2.55,0
2982,85152,572,262,1.0177417136569935,7197,15113.7,2.1,1
2983,85159,103,64,6.6231343283582085,1001,6356.349999999999,6.35,2
2984,85160,16,15,1.9047619047619049,103,128.75,1.25,2
2989,85169,114,57,0.0,1267,1583.75,1.25,2
2990,85170,103,48,0.7653061224489796,778,1633.8000000000002,2.1,2
2991,85172,42,34,6.329113924050633,1184,497.28,0.42,2
2992,85173,45,36,1.2722646310432568,388,329.8,0.85,2
2993,85174,76,54,0.408997955010225,487,2069.75,4.25,2
2994,85175,130,84,1.5814850530376086,5103,2143.2599999999998,0.41999999999999993,2
2995,85176,71,49,0.16666666666666669,599,509.15,0.85,2
2996,85177,40,39,0.12970168612191957,770,654.5,0.85,2
2997,85178,94,75,12.355707567336468,2050,2562.5,1.25,2
2998,85179,20,14,0.0,170,790.5000000000001,4.65,2
2999,85180,56,39,0.9693053311793215,613,766.25,1.25,2
3000,85183,187,94,0.1243008079552517,1607,2008.75,1.25,2
3001,85184,132,112,0.0,1506,4442.7,2.9499999999999997,2
3002,85185,70,51,0.33670033670033667,296,873.2,2.95,2
3003,85186,72,49,2.247191011235955,870,365.4,0.42,2
3004,85187,60,53,0.0,324,534.6,1.6500000000000001,2
3005,85188,42,33,0.7957559681697612,374,317.9,0.85,2
3007,85194,108,84,2.8528528528528527,1941,1649.85,0.85,2
3011,85199,215,121,1.2257405515832482,2901,1885.65,0.65,0
3012,85200,27,24,0.0,183,228.75,1.25,2
3013,85202,45,34,0.0,296,124.32,0.42,2
3014,85203,53,44,0.0,545,228.9,0.42,2
3015,85204,42,39,0.05367686527106817,1862,782.04,0.42,2
3016,85205,25,22,0.0,116,295.79999999999995,2.55,2
3017,85206,108,100,0.0,928,1531.1999999999998,1.65,2
3018,85208,24,22,0.0,160,336.0,2.1,2
3019,85211,19,15,1.4084507042253522,140,231.0,1.65,2
3020,85212,69,59,0.0,2403,504.63,0.21,2
3021,85213,24,23,0.12360939431396785,808,686.8,0.85,2
3022,85214,43,36,0.0,103,169.95,1.65,2
3023,85215,8,8,0.0,163,105.95,0.65,2
3027,85227,140,106,0.0,1258,1069.3,0.85,2
3028,85230,114,53,1.0659560293137909,4455,1291.9499999999998,0.29,2
3029,85231,170,82,1.5578635014836795,1327,1127.95,0.8500000000000001,2
3030,85232,85,68,50.9765625,251,1242.45,4.95,3
3052,90030,28,13,0.0,246,1463.7,5.95,2
3072,90057,20,19,0.0,960,1200.0,1.25,2
3073,90058,21,15,0.0,900,342.0,0.38,2
3116,90125,17,5,0.0,270,567.0,2.1,2
3142,90160,44,19,5.6000000000000005,118,820.1,6.95,2
3143,90161,34,16,0.0,110,544.5,4.95,2
3179,90200,81,28,0.39370078740157477,253,1075.25,4.25,2
3180,90201,41,16,8.374384236453201,186,548.7,2.95,2
3186,90209,28,10,2.1479713603818613,410,861.0,2.1,2
3187,90210,16,9,0.0,234,690.3000000000001,2.95,2
3190,90214,71,4,0.0,218,272.5,1.25,2
